Rank,Name,Year,Position,WAR_z,oWAR_z,dWAR_z,출장 경기_z,타석_z,유효타석_z,타수_z,득점_z,안타_z,2루타_z,3루타_z,홈런_z,루타_z,타점_z,도루_z,도루실패_z,볼넷_z,사구_z,고의사구_z,삼진_z,병살타_z,희생번트_z,희생플라이_z,타율_z,출루율_z,장타율_z,OPS_z,R/ePA_z,wRC+_z,WAR2_z
1564,박준태,2018,CF,-0.473901404,-0.519218826,0.154002675,-0.324946692,-0.891977515,-0.905716453,-0.951220208,-0.403528904,-0.976672724,-0.880591183,-0.027163394,-0.465422658,-0.836514604,-0.563194112,-0.759649109,-0.085530345,-0.70624853,0.907524131,-0.560360891,-0.610903369,-1.090193824,0.849940163,-0.9796832,-0.941660584,0.099954183,-0.085629252,-0.027760051,0.056188881,0.080895466,-0.473901404
1569,나경민,2018,CF,-0.490694326,-0.530684538,0.154002675,-0.269432972,-1.312325244,-1.306353689,-1.346052061,-0.690116778,-1.214608502,-1.148463326,-0.617967224,-0.930845317,-1.188996211,-1.245161688,0.992999884,0.623149653,-0.870243963,-0.39751057,-0.560360891,-1.056010664,-1.295268122,-0.49451064,-0.9796832,-0.196505574,1.186955928,-1.101291784,-0.390532565,0.168566643,0.13295098,-0.490694326
1571,정은원,2018,2B,-0.496291967,-0.398828853,-0.585210164,0.035892492,-0.4822715,-0.478370069,-0.484600746,-0.371685807,-0.574012176,-0.880591183,1.154444265,-0.55850719,-0.590845605,-0.681797169,-0.029378695,-0.439870343,-0.214262232,-0.832522137,-0.560360891,-0.249253691,-1.295268122,-0.158397939,-0.573814446,-0.494567578,-0.315082846,-0.495621467,-0.464430669,-0.374592541,-0.358973629,-0.496291967
1573,채태인,2018,1B,-0.496291967,-0.364431718,-0.770013374,0.924112022,0.544653965,0.541919424,0.562301894,-0.021411738,0.524152955,0.280188104,-0.617967224,0.465422658,0.477280476,0.948994859,-0.759649109,-0.794210342,0.441719499,0.037500997,1.160276668,1.336441051,0.755474856,-0.49451064,0.643791817,0.44219872,0.317354532,0.408225007,0.402192558,0.374592541,0.286514747,-0.496291967
1581,박한이,2018,RF,-0.518682529,-0.41602742,-0.616010699,0.480002257,0.39566996,0.3763227,0.358903667,0.074117554,0.286217176,0.101606675,-0.617967224,0,0.156842652,0.000170407,-0.029378695,0.268809654,0.933705797,-1.05002792,0.586730815,0.891333755,0.550400558,1.186052864,-0.573814446,0.250587432,0.455700209,0.016868802,0.167062225,0.243485152,0.088703793,-0.518682529
1585,문규현,2018,SS,-0.52428017,-0.4446917,-0.523609095,0.70205714,0.166873095,0.135940358,0.203363846,-0.085097932,0.103189655,0.369478818,-0.027163394,-0.372338127,-0.024738782,-0.059131122,-0.32148686,-0.439870343,-0.432922809,-1.05002792,-0.560360891,-0.388349721,0.550400558,2.194390967,1.455529326,0.058976144,-0.611537867,-0.160173291,-0.323352469,-0.468240676,-0.522948499,-0.52428017
1586,이성우,2018,C,-0.529877811,-0.754265917,1.108819259,-0.241676111,-0.977111232,-0.9858439,-0.969167111,-1.104077042,-0.958369972,-0.880591183,-0.617967224,-0.930845317,-1.007414777,-1.126558631,-0.613595026,-0.794210342,-0.979574251,-0.832522137,-0.560360891,-1.195106694,-0.474970931,0.513827462,-0.573814446,-0.64359858,-0.947520225,-1.241061858,-1.216847735,-1.14250725,-1.155422997,-0.529877811
1587,안중열,2018,C,-0.535475451,-0.421760276,-0.677611769,-1.018868201,-0.753635224,-0.777512538,-0.765768884,-0.817489167,-0.793645202,-0.344846897,-0.617967224,-0.55850719,-0.719020735,-0.741098697,-0.759649109,-0.794210342,-0.760913674,-0.39751057,-0.560360891,-0.082338455,-0.474970931,1.522165565,-0.9796832,-0.537147864,-0.512719527,-0.188127306,-0.30991645,-0.337133287,-0.385001387,-0.535475451
1590,서상우,2018,LF,-0.535475451,-0.507753114,-0.215603745,-1.268679944,-1.243154099,-1.231568071,-1.274264452,-1.104077042,-1.123094741,-1.327044754,-0.617967224,-0.744676254,-1.092864863,-0.859701754,-0.759649109,-0.439870343,-0.760913674,-0.832522137,-0.560360891,-1.139468282,-1.090193824,-0.830623341,-0.167945691,0.378328291,1.048610251,-0.365169398,0.09316412,0.374592541,0.531175664,-0.535475451
1593,김문호,2018,LF,-0.541073092,-0.582280241,0.12320214,-1.407464245,-1.078207521,-1.081996837,-1.088813127,-1.040390847,-1.031580981,-0.702009754,-0.617967224,-0.744676254,-0.964689734,-0.800400225,-0.613595026,-0.794210342,-0.70624853,-1.05002792,0.013184962,-0.889095428,-0.885119527,-0.158397939,-0.9796832,-0.473277435,-0.077918829,-0.337215384,-0.269608393,-0.149837016,-0.228834844,-0.541073092
1599,박승욱,2018,SS,-0.557866014,-0.393095997,-0.954816584,-1.268679944,-1.269758385,-1.26896088,-1.298193655,-1.072233944,-1.123094741,-1.059172611,-0.617967224,-0.930845317,-1.124908646,-1.007955574,-0.175432778,-0.439870343,-0.870243963,-0.615016353,-0.560360891,-1.195106694,-1.090193824,-0.158397939,-0.9796832,0.761550867,1.503174617,-0.579483511,0.09316412,0.337133287,0.328159158,-0.557866014
1604,최원준,2018,SS,-0.574658936,-0.565081673,-0.12320214,0.119163073,0.071097663,0.066496571,0.119611635,0.042274457,0.011675894,-0.076974754,-0.027163394,-0.55850719,-0.195638955,-0.325987999,0.700891719,0.623149653,-0.32359252,-0.180004786,-0.560360891,-0.026700043,-0.474970931,0.513827462,-0.573814446,-0.004894286,-0.315082846,-0.486303462,-0.45771266,-0.449511049,-0.431851349,-0.574658936
1605,김찬형,2018,SS,-0.574658936,-0.725601638,0.739212839,-0.93559762,-0.838768941,-0.830930836,-0.837556493,-0.658273681,-0.885158963,-0.880591183,-0.617967224,-0.837760785,-0.932645951,-1.007955574,-0.175432778,-0.439870343,-0.979574251,0.690018348,-0.560360891,-0.861276222,-1.090193824,-0.49451064,-0.573814446,-0.856500011,-0.631301536,-1.185153828,-1.069051526,-0.992670234,-0.996653679,-0.574658936
1611,김인태,2018,RF,-0.591451858,-0.593745953,-0.06160107,-1.407464245,-1.110132665,-1.103364156,-1.118724631,-0.913018459,-1.031580981,-0.702009754,-0.617967224,-0.837760785,-0.996733516,-0.97830481,-0.759649109,-0.794210342,-0.760913674,-1.05002792,-0.560360891,-0.916914634,-1.295268122,-0.49451064,-0.573814446,-0.196505574,0.060426847,-0.449031442,-0.303198441,-0.168566643,-0.077873853,-0.591451858
1616,유민상,2018,1B,-0.597049498,-0.593745953,-0.092401605,-1.82381715,-1.381496389,-1.370455646,-1.399892769,-1.135920139,-1.251214007,-1.148463326,-0.027163394,-0.651591722,-1.092864863,-0.859701754,-0.759649109,-0.794210342,-0.979574251,-1.05002792,-0.560360891,-1.250745106,-0.680045229,-0.830623341,-0.167945691,-0.026184429,0.435936541,1.172301408,0.993377396,0.842833217,0.827892095,-0.597049498
1620,정상호,2018,C,-0.602647139,-0.70840307,0.462008025,-0.741299597,-1.009036376,-1.012553049,-1.017025517,-1.072233944,-1.031580981,-0.969881897,-0.617967224,-0.837760785,-1.028777299,-1.007955574,-0.759649109,-0.439870343,-0.979574251,0.037500997,-0.560360891,-0.666541781,-0.680045229,0.177714761,-0.9796832,-1.0481113,-0.710356208,-1.213107843,-1.116077592,-1.030129488,-0.934187062,-0.602647139
1622,최영진,2018,3B,-0.60824478,-0.748533061,0.708412304,-0.99111134,-0.945186088,-0.943109262,-0.933273306,-1.00854775,-0.811947954,-0.702009754,-0.617967224,-0.55850719,-0.772427039,-0.741098697,-0.467540943,0.623149653,-0.870243963,-1.05002792,-0.560360891,-0.80563781,-0.064822336,-0.158397939,-0.167945691,0.463488863,0.020899511,0.259136929,0.193934263,0.131107389,-0.059654423,-0.60824478
1625,김규민,2018,LF,-0.60824478,-0.4446917,-0.985617119,0.202433654,0.097701949,0.109231209,0.095682432,0.074117554,0.121492407,-0.523428325,0.563640435,-0.651591722,-0.195638955,-0.088781886,0.408783553,0.623149653,0.059063489,0.255006781,-0.560360891,0.835695343,-0.680045229,-0.49451064,0.643791817,0.484779006,0.416172873,-0.439713438,-0.17555626,-0.037459254,-0.004996133,-0.60824478
1628,백용환,2018,C,-0.61384242,-0.622410232,-0.030800535,-1.740546569,-1.386817247,-1.381139306,-1.405875069,-1.199606333,-1.251214007,-1.23775404,-0.617967224,-0.930845317,-1.221039993,-1.156209395,-0.759649109,-0.439870343,-0.924909107,-1.05002792,-0.560360891,-1.2229259,-0.680045229,-0.49451064,-0.9796832,0.10155643,1.048610251,-1.101291784,-0.437558631,0.074918508,0.122539877,-0.61384242
1636,조수행,2018,CF,-0.630635342,-0.731334494,0.462008025,0.618786559,-0.636576363,-0.649308623,-0.59228216,-0.307999612,-0.555709424,-0.791300468,1.745248094,-0.837760785,-0.644251909,-0.770749461,0.554837636,-0.794210342,-0.924909107,-1.05002792,-0.560360891,-0.722180192,-0.474970931,0.849940163,-0.573814446,0.144136716,-0.572010531,-0.411759423,-0.491302707,-0.580618438,-0.486509639,-0.630635342
1652,김상수,2018,SS,-0.653025905,-0.51348597,-0.831614444,0.70205714,0.965001695,0.942556659,1.022939056,0.583607109,0.688877724,-0.166265468,-0.027163394,0,0.381149129,0.207725756,0.992999884,2.394849646,0.059063489,0.690018348,-0.560360891,0.891333755,0.960549153,1.858278266,0.237923063,-0.196505574,-0.512719527,-0.504939472,-0.538328774,-0.524429557,-0.637470631,-0.653025905
1654,서동욱,2018,2B,-0.658623545,-0.840258755,0.893215514,-1.79606029,-1.392138104,-1.381139306,-1.393910468,-1.326978722,-1.306122263,-1.059172611,-0.617967224,-0.930845317,-1.231721254,-1.215510923,-0.759649109,-0.794210342,-1.143569684,-0.832522137,-0.560360891,-1.2229259,-1.090193824,-0.830623341,-0.573814446,-1.452624019,-1.066102233,-1.408785946,-1.378079963,-1.292344266,-1.29337011,-0.658623545
1657,류승현,2018,2B,-0.658623545,-0.565081673,-0.616010699,-1.712789709,-1.237833241,-1.231568071,-1.238370647,-1.135920139,-1.068186485,-1.059172611,-0.027163394,-0.837760785,-1.039458559,-0.889352518,-0.759649109,-0.794210342,-1.034239395,-0.832522137,-0.560360891,-1.306383518,-0.885119527,-0.49451064,-0.573814446,0.740260724,0.574282217,-0.029721222,0.173780235,0.262214779,0.252678663,-0.658623545
1661,양성우,2018,LF,-0.669818827,-0.788663052,0.55440963,-0.658029016,-0.434383784,-0.424951771,-0.43674234,-0.403528904,-0.51910392,-0.523428325,-0.617967224,-0.744676254,-0.644251909,-0.889352518,-0.613595026,-0.439870343,-0.214262232,-0.180004786,0.586730815,-0.749999398,0.34532626,-0.830623341,-0.573814446,-0.388116862,-0.097682497,-0.849705653,-0.645816926,-0.486970303,-0.494317966,-0.669818827
1662,오태곤,2018,1B,-0.669818827,-0.874655891,1.047218189,0.868598302,0.299894528,0.301537082,0.358903667,0.328862331,0.103189655,0.190897389,0.563640435,0.186169063,0.167523912,-0.11843265,1.139053967,2.040509648,-0.104931944,-0.180004786,-0.560360891,0.919152961,0.140251962,0.177714761,-0.573814446,-0.388116862,-0.591774199,0.044822817,-0.168838251,-0.280944406,-0.312123667,-0.669818827
1666,이해창,2018,C,-0.675416467,-0.777197341,0.462008025,-0.380460413,-0.764276939,-0.756145219,-0.717910477,-0.817489167,-0.848553459,-0.969881897,-0.617967224,-0.186169063,-0.697658213,-0.563194112,-0.759649109,0.268809654,-0.979574251,-0.39751057,-0.560360891,-0.277072897,-0.680045229,-0.49451064,-0.9796832,-1.197142302,-1.461375595,-0.25335334,-0.679406974,-0.899022098,-0.908159305,-0.675416467
1668,이원재,2018,LF,-0.681014108,-0.479088835,-1.170420329,-0.547001575,-0.891977515,-0.879007304,-0.861485696,-1.040390847,-0.720434194,-0.434137611,-0.617967224,-0.465422658,-0.65493317,-0.711447933,-0.759649109,-0.085530345,-0.870243963,-1.05002792,-0.560360891,-0.722180192,-0.680045229,-0.830623341,-0.167945691,0.676390295,0.13948152,0.650493134,0.51639872,0.337133287,0.359392467,-0.681014108
1669,최승준,2018,1B,-0.681014108,-0.714135926,0.092401605,-1.934844591,-1.269758385,-1.25827722,-1.256317549,-1.263292527,-1.159700246,-1.059172611,-0.617967224,-0.55850719,-1.018096038,-0.948654046,-0.759649109,-0.794210342,-1.088904539,-0.832522137,-0.560360891,-0.94473384,-0.680045229,-0.830623341,-0.9796832,-0.473277435,-0.473192191,0.389588997,0.120036159,0,-0.054448871,-0.681014108
1681,최진행,2018,DH,-0.703404671,-0.886121602,0.893215514,-1.102138782,-0.870694085,-0.857639985,-0.873450298,-0.976704653,-0.958369972,-1.059172611,-0.617967224,-0.279253595,-0.804470822,-0.889352518,-0.759649109,-0.439870343,-0.596918241,-0.39751057,-0.560360891,-0.165796073,-0.269896633,-0.830623341,-0.9796832,-1.261012731,-0.69059254,-0.244035335,-0.410686593,-0.430781422,-0.439659677,-0.703404671
1682,김민혁,2018,1B,-0.703404671,-0.811594476,0.49280856,-2.073628893,-1.381496389,-1.370455646,-1.369981265,-1.199606333,-1.269516759,-1.148463326,-0.617967224,-0.744676254,-1.156952428,-0.97830481,-0.759649109,-0.794210342,-1.143569684,-1.05002792,-0.560360891,-1.111649076,-0.680045229,-0.830623341,-0.9796832,-0.98424087,-0.927756557,-0.365169398,-0.578636831,-0.63680732,-0.611442874,-0.703404671
1699,김동엽,2018,LF,-0.742588155,-0.891854458,0.708412304,0.75757086,0.682996256,0.696832488,0.83150543,0.424391623,0.450941946,0.012315961,-0.617967224,1.582437039,0.78703704,0.978645624,0.846945802,-0.085530345,-0.487587953,-0.180004786,-0.560360891,1.364260257,1.370697749,-0.49451064,0.237923063,-0.430697149,-1.085865901,0.594585105,0.059574073,-0.280944406,-0.335548648,-0.742588155
1707,조홍석,2018,CF,-0.753783436,-0.863190179,0.49280856,-1.601762267,-1.312325244,-1.306353689,-1.316140557,-0.976704653,-1.232911255,-1.23775404,-0.617967224,-0.930845317,-1.210358732,-1.245161688,-0.759649109,-0.085530345,-1.088904539,-0.615016353,-0.560360891,-1.278564312,-0.885119527,-0.49451064,-0.9796832,-0.98424087,-0.512719527,-1.623100058,-1.344489916,-1.123777623,-1.189259082,-0.753783436
1710,정의윤,2018,RF,-0.753783436,-0.674005935,-0.55440963,-0.658029016,-0.418421212,-0.408926282,-0.388883933,-0.56274439,-0.409287406,-0.523428325,-0.617967224,0.093084532,-0.291770303,-0.148083414,-0.613595026,-0.439870343,-0.378257665,-0.615016353,0.013184962,-0.833457016,0.34532626,-0.830623341,-0.573814446,-0.004894286,-0.097682497,0.454815032,0.294704406,0.206025898,0.130348204,-0.753783436
1712,조동찬,2018,3B,-0.759381077,-0.868923035,0.523609095,-1.907087731,-1.376175532,-1.370455646,-1.363998964,-1.263292527,-1.269516759,-1.23775404,-0.617967224,-0.837760785,-1.199677472,-1.215510923,-0.759649109,-0.794210342,-1.198234828,-1.05002792,-0.560360891,-1.250745106,-0.885119527,-0.49451064,-0.9796832,-1.069401443,-1.263738914,-1.119927794,-1.237001764,-1.292344266,-1.322000643,-0.759381077
1713,강승호,2018,SS,-0.759381077,-0.582280241,-1.047218189,-0.769056458,-0.56208436,-0.579864835,-0.58629986,-0.976704653,-0.628920433,-0.434137611,-0.617967224,-0.651591722,-0.665614431,-0.355638763,-0.613595026,-0.439870343,-0.432922809,-0.39751057,-0.560360891,-0.054519249,-0.885119527,1.186052864,-0.573814446,-0.366826719,-0.196500838,-0.532893486,-0.45099465,-0.374592541,-0.325137545,-0.759381077
1715,최준석,2018,1B,-0.764978718,-0.725601638,-0.30800535,-0.10289181,-0.737672652,-0.72409424,-0.771751184,-1.199606333,-0.77534245,-1.059172611,-0.617967224,-0.55850719,-0.793789561,-0.563194112,-0.759649109,-0.794210342,-0.104931944,-1.05002792,-0.560360891,-0.499626545,-0.064822336,-0.830623341,-0.167945691,-0.366826719,0.23829986,-0.588801516,-0.343506498,-0.149837016,-0.14034047,-0.764978718
1716,정범모,2018,C,-0.764978718,-1.115435837,1.786431028,0.174676793,-0.524838359,-0.547813856,-0.550406055,-0.78564607,-0.866856211,-0.523428325,-0.617967224,-0.55850719,-0.7831083,-0.741098697,-0.613595026,-0.794210342,-0.596918241,-0.180004786,-0.560360891,0.084576781,-0.474970931,1.522165565,0.237923063,-1.984877598,-1.777594284,-1.185153828,-1.458696078,-1.723125688,-1.712417,-0.764978718
1722,장영석,2018,3B,-0.776173999,-0.714135926,-0.43120749,-0.10289181,-0.514196644,-0.499737388,-0.51451225,-0.658273681,-0.683828689,0.012315961,-0.617967224,-0.279253595,-0.51607678,-0.533543348,-0.613595026,-0.794210342,-0.159597088,-0.615016353,-0.560360891,0.056757575,-0.885119527,-0.830623341,-0.9796832,-1.026821157,-0.552246863,-0.076311247,-0.242736355,-0.243485152,-0.200204311,-0.776173999
1723,김민하,2018,LF,-0.776173999,-0.977847296,0.985617119,-1.046625061,-1.115453523,-1.114047816,-1.106760029,-1.00854775,-1.104791989,-0.969881897,-0.617967224,-0.651591722,-1.007414777,-0.770749461,-0.029378695,0.977489652,-1.143569684,-0.39751057,-0.560360891,-0.80563781,-0.064822336,-0.158397939,-0.573814446,-1.197142302,-1.30326625,-0.607437525,-0.880947259,-0.992670234,-0.991448127,-0.776173999
1727,최정민,2018,2B,-0.78736928,-0.685471647,-0.646811234,-1.102138782,-1.184624668,-1.194175263,-1.190512241,-0.881175361,-1.104791989,-1.148463326,-0.617967224,-0.744676254,-1.060821081,-1.096907867,-0.613595026,0.268809654,-1.034239395,-0.832522137,-0.560360891,-1.08382987,-0.885119527,0.513827462,-0.9796832,-0.409407005,-0.413901187,-0.626073535,-0.59207285,-0.543159184,-0.538565154,-0.78736928
1736,윤석민,2018,DH,-0.804162202,-0.41602742,-2.186837983,0.979625743,1.018210268,1.022684106,1.064815162,0.424391623,0.835299742,0.637350961,-0.617967224,0.837760785,0.829762083,0.504233397,-0.175432778,-0.439870343,0.769710364,-0.180004786,0.586730815,0.279311223,2.19099494,-0.158397939,0.237923063,0.080266287,-0.058155161,0.296408949,0.193934263,0.112377762,0.080895466,-0.804162202
1738,백창수,2018,LF,-0.809759843,-0.771464485,-0.30800535,-0.741299597,-0.790881225,-0.777512538,-0.777733485,-0.753802973,-0.811947954,0.012315961,-0.027163394,-0.651591722,-0.697658213,-0.741098697,-0.759649109,-0.794210342,-0.760913674,-0.180004786,-0.560360891,-0.638722575,-0.269896633,-0.830623341,-0.573814446,-0.622308437,-0.512719527,-0.020403218,-0.188992279,-0.280944406,-0.23143762,-0.809759843
1744,정현,2018,3B,-0.820955124,-0.662540223,-0.954816584,-0.880083899,-0.987752947,-1.00721122,-0.987114013,-0.913018459,-0.921764468,-0.702009754,-0.617967224,-0.744676254,-0.900602169,-1.007955574,-0.32148686,-0.794210342,-0.924909107,-1.05002792,-0.560360891,-0.861276222,-0.680045229,1.186052864,-0.9796832,-0.153925288,-0.453428523,-0.374487403,-0.424122612,-0.430781422,-0.481304088,-0.820955124
1751,홍재호,2018,SS,-0.832150405,-0.582280241,-1.447625144,-1.129895642,-1.227191527,-1.231568071,-1.232388346,-0.913018459,-1.123094741,-0.791300468,-0.617967224,-0.837760785,-1.060821081,-1.007955574,-0.759649109,-0.794210342,-0.979574251,-1.05002792,-0.560360891,-1.306383518,-0.885119527,0.177714761,-0.9796832,-0.196505574,-0.137209834,-0.318579374,-0.276326403,-0.18729627,-0.150751573,-0.832150405
1754,강진성,2018,3B,-0.837748046,-0.909053026,0.277204815,-1.435221105,-1.291041815,-1.290328199,-1.280246753,-1.263292527,-1.19630575,-1.059172611,-0.617967224,-0.930845317,-1.167633689,-1.245161688,-0.759649109,-0.794210342,-1.198234828,-1.05002792,-0.560360891,-1.167287488,-0.680045229,-0.158397939,-0.573814446,-0.792629582,-1.30326625,-1.278333877,-1.364643944,-1.385992402,-1.392275587,-0.837748046
1759,윤진호,2018,SS,-0.843345687,-0.840258755,-0.12320214,0.146919933,-1.365533817,-1.375797476,-1.369981265,-1.00854775,-1.287819511,-1.059172611,-0.617967224,-0.930845317,-1.221039993,-1.156209395,-0.759649109,-0.439870343,-1.307565116,-0.615016353,-0.560360891,-1.250745106,-0.885119527,0.513827462,-0.9796832,-1.367463447,-1.520666599,-1.418103951,-1.539312192,-1.610747926,-1.551044905,-0.843345687
1760,손시헌,2018,SS,-0.843345687,-0.794395908,-0.36960642,-0.824570178,-0.891977515,-0.884349134,-0.921308704,-1.040390847,-1.049883733,-0.969881897,-0.617967224,-0.744676254,-1.007414777,-0.859701754,-0.467540943,-0.794210342,-0.596918241,0.037500997,-0.560360891,-1.08382987,-0.680045229,-0.49451064,-0.573814446,-1.79326631,-0.888229221,-1.399467941,-1.310899868,-1.179966504,-1.152820222,-0.843345687
1762,이종욱,2018,CF,-0.854540968,-1.132634405,1.386024074,-1.490734826,-1.009036376,-1.00186939,-0.957202509,-1.040390847,-0.976672724,-0.702009754,-0.617967224,-0.837760785,-0.964689734,-1.037606339,-0.613595026,-0.439870343,-1.198234828,-1.05002792,-0.560360891,-1.195106694,-0.885119527,-0.49451064,-0.573814446,-0.899080298,-1.738066948,-0.980157721,-1.297463849,-1.517099791,-1.519811597,-0.854540968
1771,이우성,2018,RF,-0.87133389,-0.909053026,0.092401605,-0.713542737,-0.631255505,-0.622599474,-0.628175965,-0.658273681,-0.757039698,-0.523428325,-0.617967224,-0.55850719,-0.719020735,-0.563194112,-0.613595026,-0.085530345,-0.542253097,-0.180004786,-0.560360891,-0.054519249,-0.064822336,-0.49451064,-0.573814446,-0.98424087,-0.730119876,-0.663345555,-0.72643304,-0.692996201,-0.671306715,-0.87133389
1773,박찬도,2018,CF,-0.87693153,-0.742800205,-0.831614444,-1.185409363,-1.253795813,-1.247593561,-1.250335249,-1.00854775,-1.178002998,-0.969881897,-0.027163394,-0.930845317,-1.124908646,-1.126558631,-0.32148686,0.268809654,-0.979574251,-1.05002792,-0.560360891,-0.861276222,-1.295268122,-0.49451064,-0.9796832,-0.835209868,-0.611537867,-0.942885701,-0.887665269,-0.580618438,-0.694731696,-0.87693153
1775,김사훈,2018,C,-0.882529171,-0.817327332,-0.49280856,-1.129895642,-1.269758385,-1.27430271,-1.244352948,-1.199606333,-1.178002998,-1.059172611,-0.617967224,-0.930845317,-1.156952428,-1.096907867,-0.759649109,-0.794210342,-1.362230261,-0.832522137,-0.560360891,-1.028191458,-1.295268122,0.177714761,-0.9796832,-0.899080298,-1.777594284,-1.362195921,-1.586338258,-1.798044197,-1.798308598,-0.882529171
1777,강한울,2018,SS,-0.882529171,-0.920518738,0.092401605,-0.380460413,-0.578046932,-0.579864835,-0.532459152,-0.78564607,-0.574012176,-0.880591183,0.563640435,-0.930845317,-0.740383257,-1.037606339,-0.32148686,0.623149653,-0.760913674,-0.832522137,-0.560360891,-0.694360987,-1.090193824,0.177714761,-0.9796832,-0.281666147,-0.670828872,-1.026747745,-0.968281383,-0.955210979,-1.012270333,-0.882529171
1783,김태완,2018,DH,-0.899322093,-1.012244432,0.523609095,-1.879330871,-1.296362672,-1.290328199,-1.292211354,-1.263292527,-1.251214007,-1.148463326,-0.617967224,-0.837760785,-1.17831495,-1.126558631,-0.759649109,-0.794210342,-1.143569684,-0.615016353,0.013184962,-0.94473384,-0.474970931,-0.830623341,-0.573814446,-1.601655021,-1.382320922,-1.334241907,-1.43182404,-1.479640537,-1.441728326,-0.899322093
1784,임훈,2018,RF,-0.899322093,-0.914785882,-0.030800535,-1.185409363,-1.221870669,-1.220884412,-1.190512241,-1.104077042,-1.141397494,-1.059172611,-0.617967224,-0.744676254,-1.071502342,-1.067257103,-0.759649109,-0.794210342,-1.252899972,-1.05002792,-0.560360891,-1.2229259,-0.680045229,-0.158397939,-0.9796832,-0.920370441,-1.659012276,-0.737889594,-1.095923564,-1.32980352,-1.267342353,-0.899322093
1792,김재현,2018,C,-0.921712656,-0.863190179,-0.43120749,0.535515978,-0.445025499,-0.478370069,-0.478618445,-0.721959876,-0.647223185,-0.702009754,-0.617967224,-0.651591722,-0.708339474,-0.741098697,-0.759649109,-0.794210342,-0.760913674,0.690018348,-0.560360891,-0.026700043,-0.885119527,2.194390967,0.237923063,-0.941660584,-0.927756557,-1.01742974,-1.048897497,-1.067588742,-1.046106417,-0.921712656
1796,주효상,2018,C,-0.932907937,-0.943450161,-0.06160107,-0.463730994,-1.019678091,-1.028578539,-1.028990119,-1.135920139,-1.049883733,-1.059172611,-0.617967224,-0.837760785,-1.05013982,-0.919003282,-0.613595026,-0.085530345,-0.870243963,-0.615016353,-0.560360891,-0.638722575,-0.885119527,0.513827462,-0.9796832,-1.154562015,-0.888229221,-1.334241907,-1.263873802,-1.161236877,-1.158025773,-0.932907937
1797,윤수강,2018,C,-0.938505578,-0.800128764,-0.831614444,-1.462977966,-1.269758385,-1.26361905,-1.250335249,-1.167763236,-1.232911255,-0.791300468,-0.617967224,-0.837760785,-1.124908646,-1.037606339,-0.759649109,-0.794210342,-1.143569684,-1.05002792,-0.560360891,-1.056010664,-1.090193824,-0.49451064,-0.9796832,-1.708105737,-1.896176293,-0.942885701,-1.324335887,-1.479640537,-1.462550531,-0.938505578
1806,오선진,2018,3B,-0.983286703,-0.897587314,-0.585210164,-1.129895642,-0.902619229,-0.905716453,-0.8913972,-0.976704653,-0.94006722,-0.969881897,-0.617967224,-0.837760785,-0.975370995,-1.007955574,-0.32148686,-0.794210342,-1.034239395,0.037500997,-0.560360891,-0.722180192,-0.885119527,0.177714761,-0.9796832,-0.98424087,-0.987047561,-1.287651882,-1.263873802,-1.217425758,-1.22049239,-0.983286703
1811,황윤호,2018,2B,-1.011274906,-1.132634405,0.49280856,-0.408217273,-1.36021296,-1.359771987,-1.346052061,-1.072233944,-1.324425015,-1.23775404,-0.617967224,-0.930845317,-1.263765036,-1.156209395,-0.467540943,-0.085530345,-1.416895405,-0.39751057,-0.560360891,-1.473298754,-0.885119527,-0.158397939,-0.9796832,-2.431970604,-2.765777688,-2.247406386,-2.560449638,-2.79071443,-2.769143939,-1.011274906
1819,박성한,2018,SS,-1.05045839,-0.931984449,-0.770013374,-1.518491686,-1.376175532,-1.365113816,-1.375963565,-1.326978722,-1.36103052,-1.23775404,-0.617967224,-0.930845317,-1.285127558,-1.215510923,-0.759649109,-0.794210342,-1.034239395,-1.05002792,-0.560360891,-1.195106694,-1.295268122,-0.830623341,-0.9796832,-2.921643896,-2.034521969,-2.443084488,-2.452961486,-2.2850145,-2.261602675,-1.05045839
1820,김동한,2018,3B,-1.05045839,-0.983580152,-0.49280856,-1.157652502,-1.179303811,-1.178149773,-1.190512241,-1.072233944,-1.19630575,-1.23775404,-0.617967224,-0.744676254,-1.124908646,-1.007955574,-0.32148686,-0.439870343,-0.924909107,-1.05002792,-0.560360891,-1.139468282,-1.090193824,-0.158397939,-0.167945691,-1.686815594,-1.461375595,-1.296969887,-1.43182404,-1.46091091,-1.478167186,-1.05045839
1828,박기혁,2018,SS,-1.072848953,-1.161298684,0.338805885,0.035892492,-0.647218077,-0.659992282,-0.652105168,-0.881175361,-0.811947954,-0.791300468,-0.617967224,-0.837760785,-0.879239647,-0.830050989,-0.613595026,-0.794210342,-0.70624853,-0.615016353,-0.560360891,-0.249253691,0.34532626,0.849940163,0.237923063,-1.239722588,-1.342793586,-1.399467941,-1.465414087,-1.498370164,-1.491181064,-1.072848953
1829,지석훈,2018,2B,-1.078446594,-1.075305846,-0.154002675,-0.824570178,-1.131416095,-1.119389645,-1.124706932,-1.135920139,-1.178002998,-1.148463326,-0.617967224,-0.837760785,-1.135589907,-1.037606339,-0.613595026,-0.794210342,-0.979574251,-1.05002792,-0.560360891,-1.08382987,-0.885119527,-0.830623341,0.237923063,-1.942297312,-2.014758301,-1.697644097,-1.908802715,-2.004070094,-2.006530655,-1.078446594
