Rank,Name,Year,Position,WAR_z,oWAR_z,dWAR_z,득점_z,안타_z,홈런_z,타점_z,도루_z,볼넷_z,삼진_z,타율_z,출루율_z,장타율_z,OPS_z,R/ePA_z,wRC+_z
4571,최기문,1996,C,-0.659684711,-0.831991438,0.530021612,-0.849032463,-1.153842067,-0.669456075,-0.985803231,-0.350547809,-0.933092497,-1.412657262,-1.751271107,-1.808766752,-0.951440519,-1.331364126,-1.267831383,-1.455490441
4573,하득인,1996,DH,-0.664968575,-0.86409623,0.616553211,-0.609163536,-0.286487588,-0.84371524,-0.477441295,-0.350547809,-0.660040166,-0.659199903,-0.247806153,-0.507578019,-1.075108213,-0.90244212,-0.783584647,-0.983313249
4574,전형도,1996,2B,-0.664968575,-1.078128174,1.326112329,-0.465242179,-0.33750844,-0.320937744,-0.385011852,-0.136836645,-0.714650632,0.052398713,-1.010758518,-1.416344753,-0.753572208,-1.048113745,-1.081582638,-1.295638788
4575,윤기수,1996,IF,-0.670252439,-0.75172946,0.235814173,-1.136875177,-0.975269086,-0.84371524,-1.124447395,-0.564258973,-1.042313429,-1.328939778,-0.135607276,-0.920653807,-1.000907596,-1.015742272,-0.746334898,-0.929209612
4577,김성현,1996,C,-0.675536303,-0.730326265,0.149282573,-0.849032463,-1.000779512,-0.495196909,-1.032017952,-0.671114555,-0.550819234,-0.659199903,-1.414674476,-0.796731071,-0.889606672,-0.894349252,-0.634585651,-0.80132829
4580,서용빈,1996,1B,-0.691387895,-0.307613177,-1.269835663,-0.033478109,0.045147948,-0.146678578,0.077135362,-0.350547809,0.049895894,-0.240612482,0.021471152,0.091381874,-0.357835587,-0.1983626,-0.168963789,-0.257832667
4583,정기창,1996,OF,-0.696671758,-0.591205502,-0.369907026,-1.136875177,-1.153842067,-0.669456075,-1.124447395,-0.457403391,-1.151534362,-1.161504809,0.537585987,-0.13580981,-0.061033121,-0.093155316,-0.075839417,-0.149625394
4586,김종헌,1996,OF,-0.717807214,-0.302262378,-1.373673583,0.446259746,0.0961688,-0.84371524,-0.200152966,1.465997086,-0.277766903,0.219833682,0.066350703,-0.218424967,-0.50623682,-0.416870037,-0.13171404,-0.211106799
4588,김재덕,1996,DH,-0.723091078,-0.687519876,-0.144924866,-1.040927606,-0.924248234,-0.320937744,-0.569870738,-0.671114555,-0.878482031,-0.742917388,-1.078077844,-1.416344753,-0.122866968,-0.635377474,-0.560086153,-0.739846884
4590,김훈,1996,RF,-0.728374942,-0.741027862,0.010832013,-0.849032463,-0.94975866,-0.669456075,-1.170662117,-0.564258973,-1.042313429,-0.742917388,-0.337565255,-1.023922755,-0.49387005,-0.724399023,1.712148532,-0.752143165
4591,신진수,1996,OF,-0.73894267,-0.805237445,0.183895213,-0.944980034,-1.230373345,-0.84371524,-1.032017952,-0.564258973,-0.660040166,-1.035928583,-2.065427963,-0.755423492,-1.953148841,-1.574150167,-1.00708314,-1.212024076
4600,이병훈,1996,RF,-0.770645854,-0.692870675,-0.266069106,-0.801058678,-0.694654402,-0.320937744,-0.662300181,-0.671114555,-0.933092497,-0.617341161,-0.090727725,-0.81738486,-0.29600174,-0.513984454,-1.603079123,-0.609506305
4601,손차훈,1996,2B,-0.770645854,-0.997866195,0.685778491,-1.184848962,-1.000779512,-0.669456075,-0.939588509,-0.564258973,-0.878482031,-0.994069841,-1.459554027,-1.560921279,-1.371910679,-1.509407223,-1.305081132,-1.598127301
4604,이우수,1996,SS,-0.775929718,-0.971112202,0.599246891,-1.328770319,-1.153842067,-0.84371524,-1.078232674,-0.671114555,-1.096923895,-1.203363551,-1.347355149,-2.097919804,-1.953148841,-2.10018659,-1.826577617,-2.198185817
4606,이건열,1996,LF,-0.786497445,-0.436032343,-1.165997743,-0.12942568,-0.158935459,-0.146678578,0.400638413,-0.136836645,-0.059325039,0.010539971,-0.270245929,-0.342347704,-0.642271283,-0.554448794,-0.280713036,-0.38571399
4607,권준헌,1996,3B,-0.791781309,-0.992515396,0.633859531,-0.657137321,-0.158935459,-0.495196909,-0.200152966,-0.243692227,-0.059325039,0.17797494,-0.786360764,-1.003268965,-0.877239902,-0.967185064,-0.727710023,-0.909535563
4608,강영수,1996,OF,-0.791781309,-0.687519876,-0.387213346,-1.040927606,-1.07731079,-0.669456075,-1.124447395,-0.457403391,-1.151534362,-1.035928583,-0.427324357,-1.271768228,-0.234167893,-0.65156321,-0.653210525,-0.818543083
4610,최해식,1996,C,-0.802349037,-1.088829771,0.893454331,-0.225373251,-0.082404181,-0.669456075,-0.01529408,-0.564258973,0.10450636,0.638421103,-1.190276721,-1.106537912,-1.384277448,-1.339456994,-0.951208517,-1.162838952
4612,김상국,1996,C,-0.802349037,-0.890850223,0.253120492,-1.136875177,-1.026289938,-0.669456075,-0.708514902,-0.671114555,-1.206144828,-1.203363551,-0.651722111,-2.035958436,-0.7164719,-1.266621182,-1.230581634,-1.475164491
4613,김종석,1996,1B,-0.802349037,-0.537697516,-0.889096624,-0.513215965,-0.414039717,-0.669456075,-0.523656016,-0.671114555,-0.496208768,-0.742917388,-0.023408399,-0.445616651,-0.469136512,-0.481612982,-0.355212534,-0.471787957
4621,임형석,1996,3B,-0.828768357,-0.708923071,-0.404519666,-0.897006249,-0.796696105,-0.669456075,-0.708514902,-0.564258973,-0.660040166,0.010539971,-0.404884581,-0.590193177,-0.778305747,-0.740584759,-0.522836404,-0.678365479
4622,허준,1996,SS,-0.834052221,-1.029970986,0.599246891,0.014495676,0.045147948,-0.669456075,-0.153938245,-0.671114555,-0.386987836,-0.408047451,-0.539523234,-1.003268965,-1.000907596,-1.048113745,-0.83945927,-1.01528358
4624,최동수,1996,1B,-0.844619949,-0.692870675,-0.525663905,-0.944980034,-1.051800364,-0.495196909,-0.985803231,-0.671114555,-0.933092497,-0.408047451,-0.920999416,-1.271768228,-0.28363497,-0.683934683,-0.597335902,-0.76198019
4630,황대연,1996,3B,-0.855187677,-0.837342237,-0.075699587,-0.657137321,-0.541591847,-0.146678578,-0.153938245,-0.671114555,-0.550819234,0.303551166,-0.920999416,-1.085884123,-0.741205439,-0.910534988,-4.825182407,-1.074305729
4632,박종일,1996,OF,-0.871039269,-0.78918505,-0.283375426,-0.897006249,-1.230373345,-0.84371524,-0.985803231,-0.243692227,-0.714650632,-1.077787325,-2.065427963,-1.127191702,-2.138650382,-1.841214813,-1.21195676,-1.455490441
4633,권오영,1996,IF,-0.876323132,-0.917604216,0.097363613,-1.136875177,-1.204862919,-0.669456075,-0.893373788,-0.671114555,-1.206144828,-0.994069841,-1.369794925,-2.24249633,-1.310076832,-1.736007528,-1.770702994,-2.153919205
4637,김한수,1996,3B,-0.908026316,-0.848043834,-0.214150146,-1.040927606,-1.230373345,-0.84371524,-1.216876838,-0.564258973,-1.096923895,-0.78477613,-1.257596048,-1.519613701,-2.064449766,-1.946422097,-1.528579626,-1.880941765
4640,이보형,1996,OF,-0.923877908,-0.858745431,-0.248762786,-1.136875177,-1.306904622,-0.669456075,-0.847159067,-0.671114555,-0.823871565,-0.78477613,-2.603982574,-1.333729596,-1.260609754,-1.347549862,-1.249206509,-1.507134822
4641,황일권,1996,2B,-0.929161772,-0.783834251,-0.508357585,-1.184848962,-1.051800364,-0.495196909,-0.893373788,-0.564258973,-0.823871565,-0.449906193,-1.257596048,-0.507578019,-0.988540827,-0.845792043,-0.932583643,-1.15792044
4647,이근엽,1996,3B,-0.960864955,-1.238652131,0.858841691,-0.465242179,-0.592612698,-0.669456075,-0.939588509,-0.457403391,-0.6054297,-0.073177513,-1.3922347,-1.457652332,-1.371910679,-1.468942883,-1.305081132,-1.575993996
4653,소상영,1996,OF,-1.024271323,-0.987164598,-0.144924866,-1.232822748,-1.306904622,-0.84371524,-1.124447395,-0.671114555,-1.096923895,-1.245222294,-2.200066616,-2.283803909,-2.336518693,-2.423901312,-2.199075107,-2.667903753
4663,길홍규,1996,DH,-1.135232466,-0.762431057,-1.269835663,-0.99295382,-1.128331641,-0.495196909,-0.893373788,-0.564258973,-0.714650632,-1.077787325,-1.661512005,-1.271768228,-0.963807288,-1.129042425,-0.858084145,-1.091520522
4664,이경복,1996,DH,-1.135232466,-0.885499424,-0.854483984,-1.232822748,-1.051800364,-0.84371524,-0.800944345,-0.671114555,-1.042313429,-1.287081036,-0.808800539,-1.209806859,-1.371910679,-1.371828466,-1.193331885,-1.485001516
4667,김영진,1996,C,-1.193354969,-1.479438068,0.876148011,-0.944980034,-0.975269086,-0.84371524,-0.985803231,-0.564258973,-0.933092497,-0.324329966,-2.402024595,-2.820802434,-2.361252232,-2.650501617,-2.25494973,-2.741681439
4268,이종범,1997,SS,4.261782323,3.353411932,2.595782322,3.321151391,2.357873258,3.470476628,1.933244959,5.703354583,3.228519356,0.484281541,1.868437231,2.053029831,2.19434482,2.276253446,1.902703055,1.971511523
4271,양준혁,1997,RF,3.234811969,3.466011717,-1.394995122,2.59048665,2.070845394,3.470476628,2.956462666,1.825969648,4.039307018,1.715664081,1.962056881,2.564619353,2.661780913,2.788645264,2.297787424,2.397770985
4275,김기태,1997,1B,3.00374364,3.534550717,-2.450851037,2.631079136,1.80773652,2.897943743,2.146415315,0.33466775,3.07649667,0.721085875,2.336535479,2.659358153,2.753235801,2.886912188,2.674913414,2.844994027
4277,박재홍,1997,CF,2.695652534,2.452613645,0.448278765,1.900414395,1.185842816,3.041076964,1.720074603,1.527709268,2.16436055,0.95789021,1.915247056,2.318298472,2.580487679,2.641244878,2.369620946,2.542186759
4278,이승엽,1997,1B,2.603225202,3.275081646,-2.898247611,2.671671621,2.66882011,3.756743071,3.638607805,-0.162432883,1.302898659,1.905107548,1.985461793,1.35196271,2.367092941,2.135872126,1.866786294,2.00878011
4282,최익성,1997,CF,2.320808355,2.467300573,-0.929702684,3.118188963,1.999088428,2.325410857,1.549538318,2.62133066,1.910989406,1.999829282,1.213099684,1.40880599,1.310280904,1.42694646,1.29211812,1.370555561
4285,이병규,1997,CF,2.125683988,1.840658287,0.680924983,2.103376823,2.214359326,0.178412537,1.720074603,1.627129395,0.998853286,0.531642408,1.423743896,0.916164229,0.781874886,0.879459312,0.986825652,1.058431146
4286,최태원,1997,2B,2.038391508,1.40005043,1.987322981,1.535082025,2.094764383,-0.53725357,0.441052468,-0.361273136,1.404247117,0.484281541,1.447148808,1.124589589,0.212822251,0.563601342,0.89703375,0.923332519
4288,신동주,1997,RF,1.961368731,2.095231716,-0.822327506,1.981599367,1.712060565,2.182277636,1.59217239,1.130028762,0.542785226,1.905107548,1.915247056,1.44670151,2.19434482,2.051643334,1.741077631,1.878340056
4291,박경완,1997,C,1.853536844,1.478380715,1.038842243,0.642047342,0.205164283,1.466611529,0.824759109,-0.460693262,1.758966719,0.95789021,0.838621086,2.090925352,1.899656848,2.086738664,1.902703055,2.039060837
4292,이숭용,1997,1B,1.832997437,1.87982343,-0.500201973,0.439084914,1.138004838,0.464678979,1.379002034,-0.361273136,1.961663634,0.010672871,1.56417337,1.882499991,1.269634288,1.574346846,1.651285728,1.757217149
4294,장종훈,1997,1B,1.75597466,2.041379644,-1.359203396,1.778636939,1.592465622,2.325410857,2.018513101,0.831768383,2.012337863,1.763024947,1.142884947,1.238276149,1.523675643,1.511175252,1.417826783,1.521959195
4296,강석천,1997,3B,1.720030698,1.522441501,0.430382902,1.453897054,2.046926406,0.178412537,0.227882113,1.030608636,0.694807913,0.058033738,1.821627407,1.124589589,0.659935035,0.872440246,1.022742413,1.086382586
4297,김동수,1997,C,1.720030698,0.651017072,3.597950648,0.966787227,0.827057987,1.60974475,1.59217239,-0.460693262,1.556269803,1.478859746,-0.191195059,0.290888147,0.67009669,0.570620408,0.448074239,0.443499464
4302,홍현우,1997,3B,1.607063959,2.031588359,-1.824495833,1.738044453,1.425032702,2.325410857,2.146415315,1.328869015,3.177845127,1.952468415,0.627976875,1.42775375,1.259472633,1.398870196,1.274159739,1.358909128
4304,류지현,1997,SS,1.555715442,0.983920786,1.826260214,1.941006881,1.688141577,-0.394120349,0.696856895,3.714952052,1.910989406,1.099972811,0.58116705,0.840373189,-0.183482263,0.184571778,0.394199097,0.401572304
4308,박현승,1997,3B,1.488962369,1.688893358,-0.983390273,0.926194741,1.329356747,1.896011193,1.464270176,0.533508003,0.644133684,1.289416278,1.330124246,0.935111989,1.594807222,1.448003658,1.29211812,1.382201994
4309,김상호,1997,RF,1.401669889,1.63993693,-1.108661314,0.601454857,1.185842816,0.750945422,0.995295393,-0.261853009,0.948179057,1.526220613,1.65779302,1.38985823,1.361089175,1.455022724,1.507618685,1.619789235
4314,심재학,1997,RF,1.324647112,1.453902501,-0.697056466,0.966787227,1.401113713,1.323478308,2.35958567,-0.162432883,1.556269803,0.579003274,0.955645648,0.821425428,0.91397639,0.93561184,0.986825652,1.058431146
4328,서용빈,1997,1B,1.052499968,1.258076787,-0.929702684,0.84500977,1.616384611,-0.250987128,1.720074603,-0.261853009,0.745482142,0.294838073,1.681197932,1.124589589,0.751389923,0.93561184,1.022742413,1.067748293
4331,이호성,1997,RF,0.949802933,1.223807286,-1.162348903,0.84500977,1.11408585,1.323478308,1.464270176,1.328869015,1.556269803,1.668303214,0.745001437,0.954059749,0.649773381,0.802249586,0.89703375,0.941966812
4333,김광림,1997,CF,0.913858971,0.592269357,1.003050517,0.520269886,1.018409895,-0.53725357,0.14261397,0.235247623,0.79615637,0.247477206,1.119480035,0.802477668,0.141690671,0.395143758,0.681533185,0.720684578
4334,김태균,1997,SS,0.888184712,0.783199429,0.233528409,1.372712083,0.755301021,1.466611529,1.421636105,-0.162432883,1.100201744,1.099972811,0.323713014,0.575104548,1.035916241,0.928592774,0.861116989,0.897710366
4336,김대익,1997,CF,0.88304986,0.4258175,1.50413468,0.682639828,0.922733941,0.035279315,0.270516184,0.632928129,0.846830599,1.620942347,0.651381787,0.499313508,0.375408718,0.44427722,0.609699663,0.627513111
4337,정경배,1997,2B,0.877915008,0.7685125,0.269320135,1.453897054,1.353275736,1.037211865,1.847976816,0.632928129,0.644133684,2.141911883,0.698191612,0.290888147,0.761551577,0.633792002,0.591741282,0.594903098
4340,백재호,1997,2B,0.847105898,0.406234928,1.450447091,0.4796774,0.563949112,1.466611529,1.123197607,-0.460693262,0.897504828,1.289416278,-0.027360672,0.215097107,0.619288419,0.507448814,0.412157478,0.420206597
4341,김한수,1997,3B,0.831701342,0.9055905,-0.392826795,1.088564684,1.855574497,0.464678979,1.677440532,0.235247623,0.644133684,1.905107548,1.119480035,0.575104548,0.47702526,0.542544144,0.609699663,0.625183825
4346,조원우,1997,LF,0.7084649,1.189537786,-1.860287559,1.250934626,1.855574497,-0.107853906,0.86739318,0.831768383,0.036042937,0.436920674,1.798222494,0.669843348,0.771713232,0.781192388,0.843158609,0.858112492
4356,송지만,1997,LF,0.53387994,0.597165,-0.321243343,0.642047342,1.233680793,1.180345086,0.696856895,0.533508003,0.593459455,2.473437951,0.510952313,0.234044867,0.710743306,0.577639474,0.519907761,0.518036637
4358,동봉철,1997,CF,0.492801126,0.484565214,-0.034909536,1.372712083,0.874895964,-0.107853906,0.014711757,1.825969648,0.948179057,0.579003274,0.417332663,0.537209028,0.070559092,0.247743372,0.430115858,0.422535884
4362,이명수,1997,2B,0.44658746,0.303426428,0.448278765,-0.169802369,0.300840237,0.321545758,0.270516184,-0.361273136,0.137391395,-0.320853197,0.745001437,0.385626947,0.446540297,0.451296286,0.537866141,0.559963798
4366,김민호,1997,SS,0.436317756,0.097809428,1.164113284,1.819229424,1.257599782,0.035279315,0.227882113,3.913792305,1.049527515,2.615520552,-0.144385234,-0.107014814,-0.407038656,-0.320800974,-0.216385838,-0.266932972
4369,최훈재,1997,1B,0.410643498,0.866425358,-1.717120655,1.047972198,0.994490907,0.894078643,1.762708674,-0.361273136,0.542785226,0.058033738,1.119480035,0.745634388,1.056239549,1.0058025,0.950908891,1.004857553
4371,마해영,1997,1B,0.379834387,0.856634072,-1.80659997,1.250934626,1.401113713,2.754810521,1.97587903,-0.063012756,0.79615637,1.763024947,0.347117926,0.158253827,1.239149325,0.914554642,0.573782902,0.583256664
4381,정수근,1997,CF,0.251463093,0.205513571,0.126153231,1.169749655,0.970571918,-0.53725357,0.227882113,4.311472811,1.150875973,0.484281541,0.440737576,0.556156788,-0.528978506,-0.159362456,0.08890663,0.068484309
4382,신국환,1997,2B,0.230923686,0.538417286,-1.162348903,1.129157169,1.329356747,0.321545758,1.25109982,0.235247623,-0.014631291,0.673725008,0.862025999,0.309835907,0.527833531,0.47937255,0.376240717,0.378279437
4385,김창희,1997,RF,0.21551913,0.318113357,-0.428618521,0.439084914,0.5878681,0.464678979,0.611588753,-0.460693262,0.188065624,0.531642408,0.440737576,0.196149347,0.548156839,0.451296286,0.448074239,0.448158037
4390,전준호,1997,LF,0.179575168,0.073331214,0.340903587,0.723232314,0.779220009,-0.53725357,-0.454263026,1.627129395,1.049527515,0.721085875,0.066258977,0.196149347,-0.264775497,-0.110228994,0.142781771,0.126716476
4394,김실,1997,CF,0.138496354,0.117392,0.054569779,0.885602256,0.898814952,-0.823520013,0.398418397,-0.261853009,0.492110997,-0.462935798,0.534357225,0.139306067,-0.22412888,-0.103209928,0.160740152,0.143021483
4396,이종민,1997,2B,0.117956947,0.234887428,-0.446514384,-0.088617398,0.396516191,-0.394120349,0.057345828,0.03640737,-0.268002436,-0.462935798,1.400338984,0.650895588,0.365247064,0.493410682,0.681533185,0.690403851
4399,심성보,1997,LF,0.102552392,0.553104214,-1.663433066,0.885602256,1.11408585,1.323478308,1.890610888,-0.162432883,0.340088311,1.242055411,0.58116705,0.120358307,0.954623007,0.703982662,0.519907761,0.532012358
4400,류중일,1997,SS,0.087147836,-0.039268572,0.448278765,0.154937515,-0.153620547,0.321545758,0.227882113,-0.560113389,-0.014631291,0.200116339,-0.050765585,0.025619507,0.497348568,0.353029362,0.394199097,0.38992587
4401,임수혁,1997,C,0.082012985,0.063539928,0.054569779,-0.616319711,-0.536324364,0.035279315,-0.155824528,-0.560113389,0.238739853,-0.320853197,0.08966389,0.916164229,0.426216989,0.633792002,0.843158609,0.895381079
4403,홍원기,1997,3B,0.071743281,-0.098016286,0.591445669,-0.372764797,0.205164283,-0.250987128,0.057345828,-0.560113389,-0.268002436,0.389559807,0.4875474,-0.031223774,0.070559092,0.037171392,0.124823391,0.103423609
4404,김인호,1997,2B,0.061473577,-0.293842001,1.271488462,-0.048024913,-0.27321549,-0.680386792,-0.752701524,0.235247623,0.036042937,-0.131409729,0.113068802,0.669843348,-0.53914016,-0.124267126,0.08890663,0.066155022
4405,전상렬,1997,LF,0.04093417,-0.274259429,1.146217421,0.520269886,0.42043518,0.035279315,-0.155824528,1.428289142,0.137391395,0.579003274,-0.191195059,-0.334387934,-0.234290534,-0.285705644,-0.288219359,-0.329823713
4406,김성현,1997,C,0.015259912,-0.372172287,1.432551228,-0.494542254,-0.44064841,-0.394120349,-0.24109267,-0.659533515,-0.420025122,-0.084048862,0.019449153,0.082462787,-0.152997301,-0.075133664,-0.108635555,-0.152797925
4410,박철우,1997,DH,0.004990208,0.068435571,-0.231764028,-0.859874624,-0.560243353,-0.680386792,-0.454263026,-0.460693262,-0.420025122,-1.173348802,2.24291583,2.242507432,0.629450073,1.265507942,1.399868402,1.466056315
4416,임주택,1997,CF,-0.036088606,-0.107807572,0.269320135,-0.616319711,-0.751595262,-0.250987128,-0.539531168,-0.460693262,-0.724070496,-0.368214064,0.745001437,0.764582148,1.168017746,1.090031292,0.968867272,1.011845413
4418,김성래,1997,2B,-0.04635831,0.234887428,-1.019181999,-0.129209884,0.229083271,0.464678979,0.696856895,-0.659533515,0.542785226,0.673725008,0.276903189,0.537209028,0.456701951,0.51446788,0.412157478,0.408560164
4419,최해식,1997,C,-0.051493161,-0.484772072,1.593613995,-0.210394855,0.157326305,-0.680386792,-0.027922314,-0.560113389,-0.420025122,-0.131409729,0.136473715,-0.182805854,-0.468008581,-0.390991634,-0.288219359,-0.336811573
4422,이호준,1997,1B,-0.072032568,-0.029477286,-0.142284713,-0.169802369,-0.560243353,0.321545758,-0.368994883,-0.659533515,-0.825418953,-0.557657532,0.791811261,-0.069119294,1.940303465,1.314641404,0.968867272,1.011845413
4423,정경훈,1997,SS,-0.07716742,-0.235094286,0.591445669,-0.535134739,-0.966866159,-0.680386792,-0.96587188,0.632928129,-0.673396267,-1.220709669,1.681197932,1.863552231,0.924138045,1.328679536,1.741077631,1.845730043
4424,김응국,1997,LF,-0.087437124,-0.014790358,-0.231764028,-0.169802369,-0.177539535,-0.53725357,-0.283726741,-0.460693262,0.188065624,0.389559807,0.136473715,0.385626947,0.273792176,0.331972164,0.466032619,0.466792331
4431,심정수,1997,RF,-0.118246234,-0.112703215,0.00088219,-0.535134739,-0.679838296,-0.107853906,-0.283726741,-0.460693262,-0.06530552,-0.557657532,0.042854065,0.745634388,0.456701951,0.591677606,0.699491565,0.730001725
4432,안경현,1997,3B,-0.118246234,0.318113357,-1.591849614,0.033160059,0.133407317,0.464678979,0.227882113,-0.460693262,-0.115979749,-0.084048862,0.932240736,0.764582148,0.893653082,0.90051651,0.789283467,0.830161052
4435,정영규,1997,RF,-0.149055345,-0.151868358,0.036673916,0.154937515,0.42043518,0.321545758,0.057345828,-0.560113389,0.542785226,1.810385814,-0.214599971,0.063515027,0.151852325,0.12841925,0.017073108,-0.015370011
4437,김종국,1997,2B,-0.1644599,-0.450502572,1.074633969,0.885602256,0.468273157,0.464678979,0.270516184,0.632928129,0.694807913,1.668303214,-0.799722781,-0.694395375,-0.427361964,-0.552430152,-0.431886403,-0.48588592
4438,장광호,1997,C,-0.169594752,-0.68549343,1.915739529,-0.413357283,-0.368891444,-0.394120349,-0.667433381,-0.560113389,-0.572047809,-0.699740132,-0.612483482,-1.092298336,-0.457846927,-0.720887736,-0.665345349,-0.718814588
4439,김태룡,1997,2B,-0.169594752,-0.191033501,0.108257368,-0.738097167,-0.942947171,-0.107853906,-0.837969666,-0.361273136,-0.876093182,-1.031266201,1.447148808,1.086694069,2.19434482,1.91828108,1.597410587,1.689667836
4443,공필성,1997,3B,-0.205538714,-0.298737644,0.376695313,-0.453949768,-0.177539535,-0.680386792,-0.368994883,0.235247623,-0.369350894,-0.320853197,0.042854065,-0.239649134,-0.325745422,-0.313781908,-0.162510696,-0.201712945
4445,김민재,1997,SS,-0.215808418,-0.724658573,1.879947803,-0.372764797,0.205164283,-0.53725357,-0.326360812,0.434087876,-0.369350894,0.436920674,-0.284814709,-0.789134175,-0.508655198,-0.64367801,-0.521678305,-0.600020967
4450,송구홍,1997,3B,-0.25175238,-0.161659644,-0.285451617,0.317307458,-0.010106615,-0.107853906,-0.155824528,0.03640737,-0.470699351,-0.462935798,0.464142488,0.328783667,0.304277138,0.331972164,0.10686501,0.080130742
4452,장원진,1997,LF,-0.262022084,-0.107807572,-0.518097836,0.154937515,0.755301021,0.035279315,0.099979899,-0.560113389,0.188065624,0.058033738,0.4875474,0.139306067,-0.234290534,-0.110228994,-0.000885272,-0.047980025
